99839736428899,-0.42203408,0.5165506,9.9038925
99839756374524,-0.4459623,0.538086,9.891929
99839776335201,-0.39332023,0.5285147,9.9038925
99839796280826,-0.3047858,0.4639085,9.896714
99839816221660,-0.232702,0.42562333,9.88475
99839836167285,-0.2015953,0.44715872,9.9015
99839856102181,-0.18005991,0.45194438,9.9015
99839876047806,-0.20877378,0.44715872,9.899107
99839895981816,-0.2832504,0.44715872,9.915857
99839915927441,-0.3717848,0.47108695,9.923036
99839935874056,-0.39332023,0.5165506,9.887143
99839955819681,-0.41964126,0.5141578,9.899107
99839975761243,-0.38853458,0.50458646,9.911072
99839995090462,-0.33110684,0.4854439,9.9015
99840015036035,-0.24496523,0.45194438,9.899107
99840035000306,-0.21595225,0.44715872,9.908679
99840055559681,-0.18005991,0.42801616,9.925428
99840075505253,-0.2015953,0.45673,9.927821
99840095430618,-0.28085756,0.47108695,9.920643
99840115376243,-0.3574279,0.47347978,9.908679
99840135307076,-0.38374892,0.49262238,9.9038925
99840155252701,-0.3789633,0.49262238,9.932607
99840175222545,-0.34785658,0.5093721,9.908679
99840195168170,-0.2976073,0.49262238,9.908679
99840215082441,-0.26171497,0.43998027,9.906285
99840235028066,-0.26171497,0.43998027,9.913465
99840254968378,-0.232702,0.48065826,9.908679
99840274913951,-0.30717862,0.49022955,9.91825
99840294863535,-0.38135612,0.4543372,9.915857
99840314809160,-0.36460635,0.48783672,9.915857
99840334748014,-0.32632118,0.5237291,9.906285
99840354693639,-0.29282168,0.497408,9.911072
99840374664472,-0.26889345,0.43998027,9.9038925
99840394610097,-0.24975087,0.44715872,9.915857
99840413966191,-0.23509483,0.4543372,9.932607
99840433911764,-0.24735804,0.45194438,9.915857
99840454433483,-0.29282168,0.48305106,9.894321
99840474379108,-0.3909274,0.52612185,9.906285
99840494322233,-0.44835514,0.5189434,9.913465
99840514267858,-0.41964126,0.49262238,9.906285
99840534247024,-0.34546378,0.5165506,9.915857
99840554192649,-0.25692934,0.47826543,9.899107
99840574088431,-0.21355942,0.44715872,9.9038925
99840594034056,-0.19202402,0.4447659,9.908679
99840613995306,-0.1896312,0.41605204,9.911072
99840633940931,-0.19920248,0.43758744,9.911072
99840653839212,-0.28085756,0.48305106,9.913465
99840673784837,-0.41724846,0.5093721,9.899107
99840693735201,-0.45553362,0.497408,9.9015
99840713680826,-0.46031925,0.5189434,9.913465
99840733616764,-0.3502494,0.51176494,9.9015
99840753562389,-0.2545365,0.47826543,9.913465
99840773507493,-0.21834506,0.43280178,9.9015
99840793480983,-0.19202402,0.42083767,9.915857
99840813426503,-0.1585245,0.4447659,9.920643
99840832757597,-0.19680966,0.45912284,9.915857
99840852703222,-0.30717862,0.48783672,9.908679
99840873213066,-0.44117668,0.5189434,9.923036
99840893158691,-0.46989053,0.5141578,9.911072
99840913150878,-0.41485563,0.48783672,9.896714
99840933096503,-0.32153556,0.4758726,9.925428
99840953049056,-0.26171497,0.4854439,9.927821
99840972994681,-0.23509483,0.44955155,9.927821
99840992352806,-0.20398813,0.42083767,9.937392
99841012298378,-0.19441684,0.4351946,9.925428
99841032780201,-0.22791636,0.46630132,9.887143
99841052725826,-0.34785658,0.5021936,9.891929
99841072685149,-0.4435695,0.5285147,9.915857
99841092630774,-0.4746762,0.497408,9.913465
99841112579941,-0.4004987,0.49262238,9.894321
99841132525566,-0.3047858,0.5093721,9.9015
99841152439837,-0.23509483,0.46151567,9.915857
99841172385462,-0.20877378,0.4423731,9.923036
99841192322858,-0.19202402,0.43758744,9.920643
99841212268483,-0.2015953,0.43758744,9.906285
99841232248378,-0.24496523,0.45912284,9.908679
99841252194003,-0.36460635,0.51176494,9.899107
99841272125253,-0.45792642,0.5141578,9.923036
99841292070878,-0.46749774,0.5165506,9.913465
99841312000045,-0.39810586,0.497408,9.9038925
99841331945670,-0.2952145,0.46630132,9.911072
99841351923378,-0.232702,0.47108695,9.915857
99841371869003,-0.19920248,0.45673,9.920643
99841391749889,-0.18245272,0.42562333,9.913465
99841411695514,-0.17766708,0.40648076,9.899107
99841431678899,-0.23778675,0.4543372,9.923036
99841451624524,-0.38853458,0.5285147,9.911072
99841471561712,-0.48424748,0.5309075,9.911072
99841491507337,-0.47706902,0.5093721,9.894321
99841511447753,-0.38135612,0.497408,9.913465
99841531393378,-0.26889345,0.48783672,9.9038925
99841551313014,-0.23030917,0.47108695,9.9038925
99841571258639,-0.20638095,0.4351946,9.908679
99841591190566,-0.18245272,0.4351946,9.913465
99841611136191,-0.19680966,0.44955155,9.913465
99841631085618,-0.26650062,0.4854439,9.915857
99841651031243,-0.39332023,0.5069793,9.920643
99841670974316,-0.45792642,0.5237291,9.9015
99841690919941,-0.4459623,0.5285147,9.91825
99841710888118,-0.36221352,0.48783672,9.911072
99841730833743,-0.26889345,0.46869412,9.913465
99841750757806,-0.22552353,0.46869412,9.908679
99841770703431,-0.21355942,0.4447659,9.906285
99841790667806,-0.19441684,0.39690945,9.908679
99841810613431,-0.19680966,0.42562333,9.930214
99841830527285,-0.2832504,0.47826543,9.920643
99841850474837,-0.4124628,0.5141578,9.913465
99841870420722,-0.45553362,0.5093721,9.899107
99841890368274,-0.4316054,0.497408,9.911072
99841910313483,-0.34546378,0.49262238,9.9038925
99841930261035,-0.27128628,0.5021936,9.911072
99841950221347,-0.24496523,0.46151567,9.906285
99841970168899,-0.22791636,0.4016951,9.913465
99841989515826,-0.18723837,0.42083767,9.930214
99842009463326,-0.21834506,0.48065826,9.923036
99842029964785,-0.32392836,0.48783672,9.920643
99842049912337,-0.4244269,0.49980083,9.911072
99842069847753,-0.4459623,0.497408,9.91825
99842089795306,-0.37657046,0.49501517,9.927821
99842109749889,-0.29042885,0.49501517,9.913465
99842129697441,-0.24017957,0.46630132,9.896714
99842149622493,-0.21355942,0.44955155,9.925428
99842169570045,-0.19441684,0.4351946,9.913465
99842189515358,-0.2015953,0.40408793,9.908679
99842209462910,-0.2760719,0.4639085,9.889536
99842229412024,-0.39810586,0.5093721,9.9015
99842249359576,-0.45553362,0.52133626,9.899107
99842269320983,-0.4316054,0.5309075,9.91825
99842289268535,-0.34067813,0.48065826,9.913465
99842309162181,-0.24496523,0.45673,9.908679
99842329109733,-0.20877378,0.46630132,9.925428
99842349127649,-0.1896312,0.43758744,9.913465
99842369075201,-0.18723837,0.41605204,9.920643
99842388960514,-0.22313072,0.4543372,9.920643
99842408908066,-0.33349967,0.4854439,9.915857
99842428853847,-0.4316054,0.5069793,9.923036
99842448801399,-0.46031925,0.5189434,9.889536
99842468732076,-0.40289152,0.5093721,9.894321
99842488679628,-0.30000013,0.47826543,9.9015
99842508646087,-0.23778675,0.45673,9.906285
99842528593639,-0.19441684,0.42562333,9.896714
99842548537441,-0.18245272,0.41605204,9.9038925
99842568484993,-0.18005991,0.44955155,9.9015
99842587804837,-0.24496523,0.48783672,9.913465
99842607752337,-0.3717848,0.48065826,9.920643
99842628299420,-0.46749774,0.5069793,9.899107
99842648254941,-0.4435695,0.52612185,9.9015
99842668202493,-0.3574279,0.50458646,9.906285
99842688155358,-0.26650062,0.4639085,9.908679
99842708102910,-0.20877378,0.4639085,9.911072
99842728012337,-0.20398813,0.43758744,9.925428
99842747959889,-0.19441684,0.41365921,9.920643
99842767894264,-0.20877378,0.43998027,9.915857
99842787841816,-0.2952145,0.49022955,9.906285
99842807796035,-0.42681974,0.5165506,9.9038925
99842827743587,-0.506082,0.52133626,9.91825
99842847738066,-0.46749774,0.5141578,9.915857
99842867685618,-0.3502494,0.49262238,9.913465
99842887565149,-0.232702,0.4758726,9.906285
99842907512701,-0.18484555,0.4447659,9.91825
99842927447181,-0.1585245,0.4112664,9.937392
99842947394733,-0.17048861,0.4112664,9.925428
99842967341972,-0.22552353,0.46869412,9.913465
99842987289524,-0.34307095,0.49262238,9.925428
99843007241972,-0.4651049,0.49980083,9.913465
99843027189524,-0.49860442,0.54317075,9.906285
99843047116243,-0.41724846,0.538086,9.908679
99843067063795,-0.32153556,0.49022955,9.911072
99843087006399,-0.23778675,0.44955155,9.920643
99843106953951,-0.2111666,0.4447659,9.9038925
99843126883274,-0.1680958,0.41844487,9.915857
99843146830774,-0.16331014,0.4232305,9.915857
99843166783639,-0.23778675,0.4639085,9.920643
99843186731191,-0.38135612,0.5021936,9.908679
99843206673535,-0.4746762,0.5237291,9.9038925
99843226621087,-0.47706902,0.52133626,9.896714
99843246540514,-0.36460635,0.50458646,9.920643
99843266488066,-0.29282168,0.49262238,9.915857
99843286456191,-0.23030917,0.47347978,9.915857
99843306403743,-0.19920248,0.43280178,9.915857
99843326388170,-0.16331014,0.39451665,9.925428
99843346335670,-0.18005991,0.4423731,9.925428
99843366229160,-0.30000013,0.5069793,9.911072
99843386176712,-0.41485563,0.49980083,9.911072
99843405487128,-0.4746762,0.5165506,9.920643
99843425434628,-0.43639103,0.52133626,9.911072
99843445981712,-0.33589247,0.49262238,9.927821
99843465929264,-0.25214368,0.4639085,9.908679
99843485874160,-0.20877378,0.4232305,9.920643
99843505821712,-0.18245272,0.43280178,9.923036
99843525766347,-0.17766708,0.43758744,9.923036
99843545713899,-0.23030917,0.44955155,9.91825
99843565034889,-0.3502494,0.49022955,9.923036
99843584982389,-0.45553362,0.52133626,9.9015
99843605522597,-0.48185465,0.538086,9.908679
99843625470149,-0.40767714,0.5093721,9.908679
99843645427337,-0.30957142,0.47826543,9.91825
99843665374108,-0.21355942,0.47108695,9.915857
99843685362233,-0.18723837,0.45912284,9.911072
99843705309003,-0.1680958,0.40648076,9.927821
99843725261139,-0.16570297,0.41844487,9.927821
99843745207910,-0.2832504,0.48305106,9.927821
99843765110306,-0.43639103,0.49980083,9.908679
99843785057076,-0.49860442,0.5141578,9.923036
99843805030306,-0.44835514,0.538086,9.934999
99843824977076,-0.3598207,0.5069793,9.911072
99843844857441,-0.26650062,0.44715872,9.913465
99843864804212,-0.20877378,0.4351946,9.911072
99843884806139,-0.14416756,0.43280178,9.91825
99843904752910,-0.14656039,0.42801616,9.923036
99843924633899,-0.23030917,0.45194438,9.915857
99843944580670,-0.37417763,0.47826543,9.899107
99843964522441,-0.47706902,0.49501517,9.9038925
99843984469212,-0.48185465,0.5285147,9.913465
99844004456556,-0.38135612,0.538086,9.896714
99844024403326,-0.2760719,0.47108695,9.915857
99844044331816,-0.22313072,0.43758744,9.911072
99844064278587,-0.18245272,0.4351946,9.911072
99844084219524,-0.15373886,0.4232305,9.915857
99844104166295,-0.17527425,0.43040898,9.913465
99844124069993,-0.2976073,0.47826543,9.913465
99844144016764,-0.45074797,0.5021936,9.908679
99844163943170,-0.4962116,0.5285147,9.908679
99844183889941,-0.45792642,0.52612185,9.91825
99844203891972,-0.33589247,0.49501517,9.927821
99844223838743,-0.22313072,0.46630132,9.920643
99844243784108,-0.19441684,0.44715872,9.930214
99844263730878,-0.18245272,0.41844487,9.913465
99844283663378,-0.17048861,0.41365921,9.927821
99844303610149,-0.22073789,0.45912284,9.932607
99844323528118,-0.35264224,0.5141578,9.913465
99844343474889,-0.47228336,0.53330034,9.923036
99844363398795,-0.49381876,0.5093721,9.913465
99844383345566,-0.42203408,0.52133626,9.920643
99844403330722,-0.30000013,0.48783672,9.937392
99844423277493,-0.21834506,0.45673,9.91825
99844443173274,-0.19202402,0.43280178,9.91825
99844463120045,-0.17766708,0.4112664,9.9038925
99844482469785,-0.18005991,0.43280178,9.930214
99844502416556,-0.25214368,0.4639085,9.9015
99844522991035,-0.40289152,0.49980083,9.9015
99844542937806,-0.48424748,0.5237291,9.911072
99844562853378,-0.47946185,0.5309075,9.908679
99844582800149,-0.36460635,0.5141578,9.915857
99844602732753,-0.25692934,0.48065826,9.923036
99844622679524,-0.19202402,0.44955155,9.927821
99844642606399,-0.19441684,0.43040898,9.923036
99844662553170,-0.1896312,0.41605204,9.915857
99844682510878,-0.20877378,0.4232305,9.915857
99844702457649,-0.2856432,0.49262238,9.923036
99844722385045,-0.40528435,0.52612185,9.930214
99844742331816,-0.46031925,0.52612185,9.915857
99844762260045,-0.4746762,0.497408,9.9038925
99844782206816,-0.36699918,0.5069793,9.923036
99844802220722,-0.24735804,0.497408,9.923036
99844822167493,-0.2111666,0.42801616,9.91825
99844842071920,-0.19680966,0.4112664,9.932607
99844862018691,-0.18005991,0.43280178,9.923036
99844881959681,-0.18723837,0.43280178,9.930214
99844901906451,-0.2425724,0.45194438,9.930214
99844921864420,-0.38614175,0.5021936,9.913465
99844941811191,-0.49381876,0.52612185,9.891929
99844961766764,-0.49142596,0.52612185,9.9038925
99844981713535,-0.39332023,0.50458646,9.925428
99845001645931,-0.2641078,0.47108695,9.925428
99845021592701,-0.21834506,0.43280178,9.925428
99845041533535,-0.18005991,0.4232305,9.91825
99845061480306,-0.16331014,0.43040898,9.911072
99845081377337,-0.17527425,0.41844487,9.908679
99845101324108,-0.25932217,0.4639085,9.915857
99845121259003,-0.40767714,0.53569317,9.906285
99845141205774,-0.4962116,0.5237291,9.906285
99845161173535,-0.4962116,0.48783672,9.911072
99845181176816,-0.36699918,0.48783672,9.915857
99845201123535,-0.24017957,0.5021936,9.925428
99845221061868,-0.20638095,0.44955155,9.925428
99845240917233,-0.2015953,0.41844487,9.920643
99845260864003,-0.18005991,0.43758744,9.915857
99845280806191,-0.20398813,0.43280178,9.91825
99845300752962,-0.30239296,0.47347978,9.915857
99845320761816,-0.4244269,0.51176494,9.899107
99845340708587,-0.49860442,0.5141578,9.915857
99845360583847,-0.4531408,0.49022955,9.915857
99845380530618,-0.32632118,0.48065826,9.91825
99845400479264,-0.22791636,0.46869412,9.930214
99845420426035,-0.19920248,0.4758726,9.91825
99845440389993,-0.20877378,0.44715872,9.913465
99845460336764,-0.21355942,0.42083767,9.91825
99845480256920,-0.24496523,0.43758744,9.913465
99845500203691,-0.32153556,0.52133626,9.9038925
99845520159837,-0.41964126,0.55034924,9.927821
99845540106608,-0.47946185,0.497408,9.920643
99845560042128,-0.39810586,0.4854439,9.908679
99845579988899,-0.3047858,0.48065826,9.927821
99845599946347,-0.232702,0.4639085,9.920643
99845619893118,-0.19202402,0.43040898,9.906285
99845639797337,-0.18484555,0.43280178,9.930214
99845659744108,-0.20398813,0.43998027,9.937392
99845679676764,-0.25932217,0.46869412,9.937392
99845699623535,-0.36460635,0.50458646,9.913465
99845719593587,-0.4746762,0.5165506,9.913465
99845739540358,-0.48185465,0.5141578,9.9015
99845759467493,-0.38853458,0.497408,9.9038925
99845779414264,-0.24975087,0.45194438,9.927821
99845799349160,-0.20877378,0.43998027,9.925428
99845819295931,-0.18245272,0.43758744,9.920643
99845839244472,-0.18484555,0.4351946,9.913465
99845859191243,-0.20877378,0.44955155,9.913465
99845879146087,-0.28085756,0.45912284,9.899107
99845899092858,-0.39810586,0.5093721,9.920643
99845919066399,-0.47228336,0.53569317,9.9038925
99845939013170,-0.47228336,0.5141578,9.9015
99845958911660,-0.36699918,0.48783672,9.913465
99845978858431,-0.2425724,0.48305106,9.934999
99845998783587,-0.19680966,0.45912284,9.925428
99846018730358,-0.2111666,0.41365921,9.91825
99846038752806,-0.19680966,0.42562333,9.91825
99846058699576,-0.21595225,0.47826543,9.932607
99846078608535,-0.31914273,0.49501517,9.932607
99846098555306,-0.4435695,0.48783672,9.91825
99846118447441,-0.46989053,0.51176494,9.913465
99846138394212,-0.41724846,0.5093721,9.915857
99846158328587,-0.30957142,0.4854439,9.908679
99846178275358,-0.232702,0.44955155,9.927821
99846198222597,-0.19441684,0.43998027,9.927821
99846218169368,-0.18484555,0.45194438,9.913465
99846238104472,-0.20398813,0.4447659,9.896714
99846258050306,-0.25932217,0.43758744,9.915857
99846278042910,-0.369392,0.48065826,9.925428
99846297988743,-0.4459623,0.52133626,9.908679
99846317876920,-0.43878385,0.53330034,9.915857
99846337822753,-0.3717848,0.49501517,9.932607
99846357772493,-0.2832504,0.44955155,9.915857
99846377718326,-0.21834506,0.44955155,9.911072
99846397660931,-0.1896312,0.45912284,9.930214
99846417606712,-0.19202402,0.42801616,9.932607
99846437572128,-0.21595225,0.4351946,9.906285
99846457517962,-0.29282168,0.4758726,9.9015
99846477477962,-0.4004987,0.497408,9.911072
99846497423795,-0.4531408,0.5189434,9.911072
99846517328795,-0.42921257,0.52133626,9.911072
99846537274628,-0.32632118,0.49262238,9.915857
99846557241712,-0.24975087,0.46151567,9.906285
99846577187545,-0.2015953,0.4423731,9.927821
99846597189941,-0.17527425,0.41844487,9.930214
99846617135774,-0.18245272,0.43758744,9.915857
99846636980983,-0.2425724,0.46630132,9.920643
99846656926816,-0.34307095,0.48305106,9.913465
99846676899212,-0.4531408,0.5069793,9.915857
99846696845045,-0.46031925,0.5285147,9.9015
99846716760462,-0.39571303,0.5237291,9.91825
99846736706295,-0.29282168,0.4854439,9.899107
99846756642389,-0.23509483,0.43758744,9.891929
99846776588222,-0.18723837,0.43040898,9.894321
99846796537024,-0.17766708,0.42562333,9.923036
99846816482858,-0.19680966,0.43758744,9.913465
99846836484733,-0.27846473,0.48065826,9.899107
99846856430566,-0.38374892,0.51176494,9.9038925
99846876375097,-0.4531408,0.51176494,9.927821
99846896320931,-0.4435695,0.51176494,9.923036
99846916223743,-0.3717848,0.497408,9.908679
99846936169576,-0.2760719,0.46869412,9.915857
99846956116503,-0.21834506,0.4639085,9.911072
99846976062337,-0.20398813,0.4112664,9.923036
99846995964472,-0.20398813,0.40408793,9.899107
99847015910306,-0.23509483,0.45194438,9.894321
99847035894472,-0.31196424,0.50458646,9.908679
99847055840306,-0.41006997,0.5093721,9.913465
99847075747597,-0.44117668,0.5141578,9.889536
99847095693431,-0.4004987,0.52133626,9.9015
99847115622441,-0.31435707,0.5021936,9.908679
99847135568274,-0.23509483,0.46151567,9.925428
99847155524785,-0.21595225,0.43758744,9.9015
99847175470618,-0.20638095,0.4447659,9.925428
99847195449785,-0.20877378,0.43040898,9.923036
99847215395618,-0.25214368,0.46151567,9.9015
99847235297337,-0.34307095,0.497408,9.9038925
99847255243170,-0.4435695,0.5165506,9.9038925
99847275254264,-0.45553362,0.52133626,9.9015
99847295199993,-0.3909274,0.48783672,9.930214
99847315084628,-0.2976073,0.46630132,9.930214
99847335030358,-0.232702,0.46151567,9.906285
99847355036503,-0.20638095,0.4423731,9.894321
99847374982233,-0.20398813,0.41365921,9.91825
99847394843066,-0.20638095,0.42801616,9.91825
99847414788743,-0.2832504,0.48065826,9.930214
99847434742024,-0.38135612,0.5189434,9.91825
99847454687701,-0.46031925,0.5141578,9.908679
99847474704785,-0.4459623,0.5069793,9.908679
99847494650514,-0.36460635,0.497408,9.899107
99847514520045,-0.26889345,0.48783672,9.9015
99847534465774,-0.22313072,0.45194438,9.920643
99847554426243,-0.19202402,0.42562333,9.911072
99847574402962,-0.17766708,0.42083767,9.925428
99847594348587,-0.21595225,0.44955155,9.911072
99847614250201,-0.2976073,0.48783672,9.91825
99847634195878,-0.41724846,0.5069793,9.906285
99847654144785,-0.46031925,0.5165506,9.896714
99847674090514,-0.42203408,0.5141578,9.913465
99847694026920,-0.3382853,0.48305106,9.913465
99847713972649,-0.26650062,0.4543372,9.932607
99847733886399,-0.21355942,0.45912284,9.920643
99847753832076,-0.18723837,0.43998027,9.91825
99847773807910,-0.20877378,0.42562333,9.927821
99847793753639,-0.25692934,0.42083767,9.906285
99847813729056,-0.35503507,0.497408,9.899107
99847833674785,-0.44835514,0.5309075,9.889536
99847853562337,-0.46749774,0.5237291,9.923036
99847873508066,-0.38135612,0.49980083,9.908679
99847893459941,-0.28803602,0.46869412,9.911072
99847913405670,-0.2015953,0.45912284,9.906285
99847933318899,-0.17766708,0.43998027,9.911072
99847953264576,-0.16331014,0.41365921,9.925428
99847973222337,-0.1896312,0.43280178,9.925428
99847993168014,-0.2641078,0.49262238,9.923036
99848013107910,-0.39810586,0.5069793,9.9015
99848033053587,-0.46989053,0.49501517,9.899107
99848053001660,-0.4962116,0.5237291,9.906285
99848072947389,-0.36460635,0.53569317,9.913465
99848092877128,-0.25692934,0.497408,9.913465
99848112822806,-0.21355942,0.43280178,9.911072
99848132765045,-0.18005991,0.4351946,9.891929
99848152710722,-0.18005991,0.44715872,9.920643
99848172660045,-0.20877378,0.42562333,9.915857
99848192605774,-0.30000013,0.4639085,9.91825
99848212548587,-0.39810586,0.5165506,9.927821
99848232494316,-0.44835514,0.5189434,9.913465
99848252427285,-0.42681974,0.48065826,9.906285
99848272372962,-0.34067813,0.48783672,9.91825
99848292348795,-0.24735804,0.49022955,9.899107
99848312294524,-0.22791636,0.44955155,9.920643
99848332280253,-0.2015953,0.4112664,9.923036
99848352225983,-0.21355942,0.42801616,9.913465
99848372128691,-0.23778675,0.48065826,9.915857
99848392074368,-0.33110684,0.5021936,9.908679
99848412006712,-0.42921257,0.50458646,9.906285
99848431952441,-0.4459623,0.5069793,9.9038925
99848451875097,-0.37417763,0.50458646,9.908679
99848471820774,-0.2760719,0.4758726,9.923036
99848491793170,-0.20638095,0.4423731,9.913465
99848511738899,-0.20638095,0.39212382,9.923036
99848531697701,-0.2015953,0.43758744,9.920643
99848551643431,-0.23778675,0.47347978,9.911072
99848571527962,-0.2976073,0.47826543,9.9015
99848591473639,-0.40289152,0.497408,9.920643
99848611414368,-0.4651049,0.5237291,9.9038925
99848631359628,-0.4459623,0.5141578,9.906285
99848651301451,-0.34067813,0.4758726,9.9038925
99848670659003,-0.22791636,0.4423731,9.9038925
99848690604160,-0.17527425,0.46630132,9.915857
99848711151243,-0.19920248,0.4423731,9.925428
99848731076295,-0.22552353,0.42083767,9.920643
99848751021503,-0.26889345,0.4447659,9.9038925
99848770973743,-0.3502494,0.48783672,9.911072
99848790919003,-0.42681974,0.52612185,9.908679
99848810855149,-0.46749774,0.52133626,9.911072
99848830800306,-0.39810586,0.4854439,9.906285
99848850739524,-0.2760719,0.49022955,9.911072
99848870684733,-0.19680966,0.46630132,9.923036
99848890639524,-0.17048861,0.43040898,9.930214
99848910584785,-0.1896312,0.4232305,9.91825
99848930543691,-0.232702,0.45673,9.927821
99848950488899,-0.2856432,0.48305106,9.913465
99848970411243,-0.38374892,0.5069793,9.9015
99848990356503,-0.4651049,0.51176494,9.908679
99849010356868,-0.46271208,0.5021936,9.913465
99849030302024,-0.38135612,0.49980083,9.913465
99849050209160,-0.26889345,0.45673,9.913465
99849070154368,-0.19920248,0.42562333,9.915857
99849090094212,-0.20398813,0.4351946,9.927821
99849110039420,-0.18723837,0.44715872,9.9038925
99849129977024,-0.19680966,0.43280178,9.9038925
99849149922233,-0.28085756,0.46630132,9.911072
99849169832962,-0.4004987,0.51176494,9.88475
99849189778170,-0.47228336,0.538086,9.908679
99849209725722,-0.46271208,0.49980083,9.899107
99849229670983,-0.36699918,0.46869412,9.911072
99849249649056,-0.26171497,0.48305106,9.91825
99849269594264,-0.19920248,0.46151567,9.925428
99849289511712,-0.18245272,0.42801616,9.913465
99849309456972,-0.1680958,0.41844487,9.915857
99849329395149,-0.22552353,0.45912284,9.925428
99849349340410,-0.28803602,0.49022955,9.911072
99849369302024,-0.4004987,0.5093721,9.899107
99849389247233,-0.46749774,0.50458646,9.894321
99849409208431,-0.46271208,0.50458646,9.894321
99849429153639,-0.34546378,0.49980083,9.9015
99849449080878,-0.24017957,0.48065826,9.91825
99849469026087,-0.21595225,0.43998027,9.906285
99849488988274,-0.2111666,0.43998027,9.91825
99849508933535,-0.19680966,0.4351946,9.923036
99849528857233,-0.22552353,0.4351946,9.923036
99849548802441,-0.2832504,0.48065826,9.896714
99849568738014,-0.39810586,0.5407779,9.920643
99849588683222,-0.46749774,0.5165506,9.925428
99849608640149,-0.4339982,0.49022955,9.913465
99849628585358,-0.31914273,0.48065826,9.911072
99849648526816,-0.2425724,0.48305106,9.915857
99849668472024,-0.2111666,0.46151567,9.91825
99849688379316,-0.2015953,0.42083767,9.906285
99849708324576,-0.21595225,0.42801616,9.920643
99849728348899,-0.22791636,0.4543372,9.920643
99849748294108,-0.31196424,0.49022955,9.894321
99849768156920,-0.4459623,0.52133626,9.906285
99849788102128,-0.47706902,0.5069793,9.9038925
99849808083847,-0.41485563,0.50458646,9.91825
99849828029056,-0.29042885,0.48305106,9.913465
99849847984681,-0.21595225,0.4543372,9.923036
99849867929889,-0.18723837,0.4351946,9.927821
99849887813535,-0.19202402,0.42801616,9.927821
99849907758691,-0.20877378,0.43040898,9.930214
99849927707233,-0.27128628,0.4543372,9.930214
99849947652441,-0.36699918,0.5069793,9.911072
99849967611764,-0.4651049,0.55513483,9.906285
99849987556972,-0.46989053,0.5285147,9.915857
99850007533066,-0.38614175,0.48783672,9.913465
99850027478222,-0.2641078,0.4758726,9.934999
99850047386139,-0.20638095,0.4423731,9.91825
99850067331347,-0.17527425,0.4351946,9.899107
